date,price_usd,mvrv,vfl_ratio,vfl_signal,vfl_confidence,fair_ratio,fair_price_usd,sth_realized_price_usd,sth_ratio,sth_confirmation,lth_realized_price_usd,lth_ratio,lth_confirmation,cap_real_usd,cap_real_30d_usd,cap_real_30d_pct,capital_flow_label,rsi,rsi_capitulation,rsi_alert_reference_exposure,fair_buy_price_usd,fair_sell_price_usd,fair_reversal_price_usd,vfl_regime_price_usd,vfl_regime_direction,fair_zone,combined_signal,target_exposure,macro_exposure,execution_cap,current_exposure_pct,execution_note,recomposition_note,visual_alert_signal,visual_alert_exposure,macro_exposure_with_visual_alerts,strategy_equity,visual_alert_equity_reference,buy_hold_equity,vol_mult_ma90,vol14,dd60,ret7,ret30,volume_status
2011-01-26,0.415085129748685,3.28267628,0.7150657704590724,0,VERMELHO MUITO FORTE,0.9988770164423273,0.41555178757349154,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,662380.8618970835,252101.10589256068,0.614461479522235,FLUXO FORTE,63.16838480983763,AGUARDAR RSI,0,0.3989297160705519,0.4363293769521661,0.38646316244334716,,,Abaixo da EMA4,ALVO 0%,0,0,0,,,,AGUARDAR,0,0,1,1,1,1.4230,,-0.061742,0.326193,0.567629,real
2011-01-27,0.4212,3.29852211,0.7311890158448809,0,VERMELHO MUITO FORTE,1.008111148025038,0.41781107254409494,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,669931.4439338411,256265.79016698012,0.6194998009465145,FLUXO FORTE,63.879138174875564,AGUARDAR RSI,0,0.4010986296423311,0.4387016261712997,0.3885642974660083,,,Manter 100%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.0147316051890785,2.6783,,-0.047920,0.080000,0.498932,real
2011-01-28,0.444484044418469,3.44964227,0.7361939021980994,0,VERMELHO MUITO FORTE,1.037350105874887,0.4284802612938446,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,677012.9572270002,254748.01093769545,0.6032895062124359,FLUXO FORTE,66.46639132143787,AGUARDAR RSI,0,0.41134105084209077,0.44990427435853686,0.39848664300327546,,,Manter 100%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.070826229519674,0.5136,,0.000000,0.058522,0.481613,real
2011-01-29,0.439,3.35970677,0.7396115060411527,0,VERMELHO MUITO FORTE,1.0145875109471885,0.4326881567763068,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,687611.0947027678,261619.734478941,0.6141432876513724,FLUXO FORTE,65.30950926740908,AGUARDAR RSI,0,0.4153806305052545,0.45432256461512216,0.40239998580196534,,,Manter 100%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.0576143748290727,0.1462,,-0.012338,-0.002353,0.463333,real
2011-01-30,0.477142033898305,3.62408311,0.7461053293442125,0,VERMELHO MUITO FORTE,1.0592100330426577,0.4504697076251061,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,693861.043917713,265061.76761250454,0.618148822209859,FLUXO FORTE,69.2217301762569,AGUARDAR RSI,0,0.4324509193201018,0.4729931930063614,0.4189368280913487,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.1495040407426607,1.0830,,0.000000,0.078531,0.590473,real
2011-01-31,0.525136870251315,3.88967746,0.760791008224361,0,VERMELHO MUITO FORTE,1.0932685540186478,0.4803365726755896,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,712659.0234430656,280845.28942852945,0.6503852640756336,FLUXO FORTE,73.21304704708533,AGUARDAR RSI,0,0.461123109768566,0.5043534013093691,0.4467130125882984,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.265130530137905,6.8703,,0.000000,0.250624,0.750456,real
2011-02-01,0.707510116890707,5.02344554,0.7979382975538741,0,VERMELHO MUITO FORTE,1.2386251699544937,0.5712059903616366,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,744608.4229836469,308269.0504174334,0.7064891912101154,FLUXO FORTE,82.34682909702092,AGUARDAR RSI,0,0.5483577507471711,0.5997662898797184,0.5312215710363221,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.7044940090218887,4.7589,,0.000000,0.725634,1.358603,real
2011-02-02,0.725434821741671,4.95514811,0.8339770140658666,0,VERMELHO MUITO FORTE,1.1462121362112616,0.6328975229136503,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,775152.616460684,335535.1950020585,0.7632436264440383,FLUXO FORTE,82.94691105487095,AGUARDAR RSI,0,0.6075816219971043,0.6645423990593329,0.5885946963096949,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.7476772106504719,0.8481,,0.000000,0.747677,1.459101,real
2011-02-03,0.693898367621274,4.68663449,0.8551751162528671,0,VERMELHO MUITO FORTE,1.055683289125894,0.6572978607966997,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,785119.8075623155,343073.9067209782,0.7761047123568217,FLUXO FORTE,78.04587450299265,AGUARDAR RSI,0,0.6310059463648318,0.6901627538365347,0.6112870105409308,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.671701340015234,1.2541,,-0.043472,0.647432,1.321118,real
2011-02-04,0.810958971361777,5.36029838,0.8833706344074671,0,VERMELHO MUITO FORTE,1.128271426721704,0.7187623050227306,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,803719.9950445431,358771.40461225103,0.8063210274779944,FLUXO FORTE,82.15532354923019,AGUARDAR RSI,0,0.6900118128218213,0.7547004202738672,0.6684489436711395,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,1.9537172335052702,6.6492,,0.000000,0.824495,1.712997,real
2011-02-05,0.911671477498539,5.79068626,0.9162999650956477,0,VERMELHO MUITO FORTE,1.1454224478966266,0.795925974013054,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,837788.196862305,390181.89655283466,0.8717077849062154,FLUXO FORTE,84.73632633001549,AGUARDAR RSI,0,0.7640889350525318,0.8357222727137067,0.7402111558321403,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,2.1963481998271397,2.7548,,0.000000,1.076700,2.059300,real
2011-02-06,0.898,5.59155797,0.946687472349797,0,VERMELHO MUITO FORTE,1.0731927180808838,0.8367555844078324,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,856034.1367613506,404392.9667141532,0.895385526239544,FLUXO FORTE,83.02470193542791,AGUARDAR RSI,0,0.803285361031519,0.878593363628224,0.7781826934992842,,,Reduzir para 50%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,2.163411636894094,1.6513,,-0.014996,0.882039,1.806250,real
2011-02-07,0.889421369959088,5.25293615,0.9752138462709777,0,VERMELHO CONFIÁVEL,1.0368368671647126,0.8578218986283346,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,904230.6528187124,448555.5182424962,0.9843756751389532,FLUXO FORTE,81.93427582660404,AGUARDAR RSI,0,0.8235090226832011,0.9007129935597513,0.7977743657243512,,,Manter 100%,ALVO 0%,0,0,0,,,,SEM DESCONTO,0,0,1,1,2.142744478699085,0.4345,,-0.024406,0.693694,1.754479,real
2011-02-08,0.918,5.35492291,1.0068249242916174,1,VERDE CONFIÁVEL,1.0409424444062405,0.8818931391770009,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,916950.3431749684,457844.3862448638,0.9972521143187152,FLUXO FORTE,82.72778109830975,INATIVO NO VERDE,0,0.8466174136099208,0.9259877961358509,0.8201606194346108,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.999,0.999,2.2115945241300428,1.4048,,0.000000,0.297508,1.842105,real
2011-02-09,1.01605024547049,5.69602563,1.0506461014219768,1,VERDE MUITO FORTE,1.0860389600954818,0.9355559816943965,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,955824.9890334628,488907.10094107187,1.0470943894193443,FLUXO FORTE,85.087411829129,INATIVO NO VERDE,0,0.8981337424266206,0.9823337807791164,0.8700670629757887,,,Reduzir para 50%,VENDER METADE,0.5,0.5,0.5,,,,MACRO ATIVO,0,0.5,1.1052022377178863,1.1052022377178863,2.447811720178128,9.4828,2.1106,0.000000,0.400609,2.111088,real
2011-02-10,0.979652963179427,5.38116292,1.0887694275316424,1,VERDE MUITO FORTE,1.027757379294038,0.9531947742884087,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,977202.0079366432,496901.9630712048,1.0345657227877578,FLUXO FORTE,80.78571260474267,INATIVO NO VERDE,0,0.9150669833168723,1.0008545130028292,0.8864711400882201,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.0848541796251916,1.0848541796251916,2.360125412761864,4.9439,2.0987,-0.035822,0.411810,1.999642,real
2011-02-11,1.05406945353594,5.62034798,1.1282656243687288,1,VERDE MUITO FORTE,1.0609180551603365,0.9935446459874213,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1008430.7007024054,525160.5950494681,1.086681317355505,FLUXO FORTE,82.66693296407485,INATIVO NO VERDE,0,0.9538028601479245,1.0432218782867924,0.9239965207683019,,,Reduzir para 50%,VENDER METADE,0.5,0.5,0.5,,,,MACRO ATIVO,0,0.5,1.166719547571584,1.166719547571584,2.5394054809290103,2.5178,2.0734,0.000000,0.299781,2.306370,real
2011-02-12,1.07870328404442,5.66318761,1.1696261547936082,1,VERDE MUITO FORTE,1.0497224406600376,1.0276081012102207,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1026057.9819446388,534856.8526351373,1.0888754539041963,FLUXO FORTE,83.23737240897307,INATIVO NO VERDE,0,0.9865037771618118,1.0789885062707318,0.9556755341255053,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.1797694315510423,1.1797694315510423,2.5987519348079884,0.8304,2.0458,0.000000,0.183215,2.396421,real
2011-02-13,1.05,5.42738984,1.202761742360576,1,VERDE MUITO FORTE,1.0129612142789175,1.0365648607261324,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1044062.6465114951,543872.4206433386,1.087331164257288,FLUXO FORTE,80.01557946888917,INATIVO NO VERDE,0,0.9951022662970871,1.088393103762439,0.9640053204753032,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.148376871982883,1.148376871982883,2.529601579887304,0.6467,1.5830,-0.026609,0.169265,1.625066,real
2011-02-14,1.07001262419638,5.31812686,1.2297269725091293,1,VERDE MUITO FORTE,1.0191140277289474,1.0499439661142316,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1087793.3913591767,583151.9270649048,1.1555767179782337,FLUXO FORTE,80.5662571384222,INATIVO NO VERDE,0,1.0079462074696623,1.1024411644199432,0.9764478884862354,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.1702645241493668,1.1702645241493668,2.577814880634784,1.4367,1.5748,-0.008057,0.203044,1.772053,real
2011-02-15,1.05,5.15817185,1.2358210268259155,1,VERDE MUITO FORTE,1.0000320203885686,1.049966379668539,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1102839.8559462498,590573.1341735213,1.1528625793411078,FLUXO FORTE,78.30077184113091,INATIVO NO VERDE,0,1.0079677244817975,1.102464698651966,0.9764687330917413,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.148376871982883,1.148376871982883,2.529601579887304,1.7313,1.4940,-0.026609,0.143791,1.714651,real
2011-02-16,1.031687628872,5.01369832,1.2403719880069606,1,VERDE MUITO FORTE,0.9894814183531553,1.0426548793499233,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1117217.8440557218,599458.3303553879,1.157792980125401,FLUXO FORTE,76.24096597604955,INATIVO NO VERDE,0,1.0009486841759263,1.0947876233174194,0.9696690377954287,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.128348773435681,1.128348773435681,2.4854844342331406,1.4310,1.4277,-0.043585,0.015390,1.951896,real
2011-02-17,1.0399231975453,5.00090272,1.248837607501144,1,VERDE MUITO FORTE,0.9984263934766987,1.041562206628074,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1131419.3541289726,611225.7502957887,1.1749966662254412,FLUXO FORTE,76.53248417845465,INATIVO NO VERDE,0,0.9998997183629511,1.093640316959478,0.9686528521641089,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.13735595114239,1.13735595114239,2.505325108068617,0.7961,1.5318,-0.035951,0.061522,2.322544,real
2011-02-18,0.898955914669784,4.27713788,1.23416714012553,1,VERDE MUITO FORTE,0.9130908441369354,0.984519689844758,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1145779.7962833801,618380.7825278541,1.1725103126842447,FLUXO FORTE,62.70474083504649,INATIVO NO VERDE,0,0.9451389022509676,1.033745674336996,0.915603311555625,,,Compra profunda 0.93,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.9831811250847602,0.9831811250847602,2.165714573331164,5.8695,1.5332,-0.166633,-0.147157,1.872155,real
2011-02-19,0.944028116890707,4.46173899,1.2154063992001303,1,VERDE MUITO FORTE,0.9749102910388266,0.9683230606631377,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1155147.9629629028,621068.9139805062,1.1628782577482775,FLUXO FORTE,64.8376073093103,INATIVO NO VERDE,0,0.9295901382366121,1.0167392136962945,0.900540446416718,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.0324762437512778,1.0324762437512778,2.274300015185494,0.6158,1.5528,-0.124849,-0.124849,1.420585,real
2011-02-20,0.865,4.04564986,1.1926674362878615,1,VERDE MUITO FORTE,0.9331237879220657,0.9269938363978827,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1169422.5683682868,628512.4602648823,1.161953623807546,FLUXO FORTE,58.66136459935275,INATIVO NO VERDE,0,0.8899140829419674,0.9733435282177768,0.8621042678500309,,,Compra,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.9460438040620894,0.9460438040620894,2.083909872954779,1.5136,1.2438,-0.198111,-0.176190,1.059965,real
2011-02-21,0.835747428404442,3.8865163,1.1726072368522418,1,VERDE MUITO FORTE,0.9385197805718871,0.8904952732005065,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1178223.6761343826,629801.401143334,1.1483877111913694,FLUXO FORTE,56.56709323937243,INATIVO NO VERDE,0,0.8548754622724862,0.9350200368605318,0.8281606040764711,,,Compra,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.9140504929512684,0.9140504929512684,2.013436205027265,0.2555,1.2501,-0.225230,-0.218937,0.899273,real
2011-02-22,0.877041779661017,4.03903963,1.1532791965270774,1,VERDE MUITO FORTE,0.9908801609097617,0.8851138757847108,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1192039.8656264446,631636.5234800932,1.1271105576582001,FLUXO FORTE,58.749930566895955,INATIVO NO VERDE,0,0.8497093207533223,0.9293695695739463,0.823155904479781,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.9592138052623047,0.9592138052623047,2.1129202585311253,1.8589,1.2447,-0.186948,-0.164722,0.982463,real
2011-02-23,0.9,4.11116115,1.1295095821567485,1,VERDE MUITO FORTE,1.0100235574241225,0.8910683254708265,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1204444.3940126258,635520.8279411742,1.1170583639724962,FLUXO FORTE,59.92565562194562,INATIVO NO VERDE,0,0.8554255924519933,0.9356217417443679,0.8286935426878687,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.9843230331281857,0.9843230331281857,2.1682299256176893,1.0460,1.1409,-0.165665,-0.127643,1.143367,real
2011-02-24,0.989095265926359,4.46075117,1.1167613185702134,1,VERDE MUITO FORTE,1.0632242132160201,0.9302791016530395,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1222236.057798148,648896.6440468398,1.1317844691701335,FLUXO FORTE,64.0956362059443,INATIVO NO VERDE,0,0.8930679375869179,0.9767930567356915,0.8651595645373268,,,Reduzir para 50%,VENDER METADE,0.5,0.5,0.5,,,,MACRO ATIVO,0,0.5,1.0812736742716171,1.0812736742716171,2.3828732831870196,2.1809,1.1332,-0.083070,-0.048877,1.412427,real
2011-02-25,0.914652001753361,4.09708361,1.0937991704818752,1,VERDE MUITO FORTE,0.9898528428961402,0.9240282616931681,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1233080.6690773393,570699.8071802559,0.8615886116421758,FLUXO FORTE,58.733774631911,INATIVO NO VERDE,0,0.8870671312254413,0.9702296747778265,0.8593462833746464,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.0400425475746788,1.0400425475746788,2.203528713030845,0.7286,1.1734,-0.152082,0.017460,1.203529,real
2011-02-26,0.958,4.20136279,1.0718763058250764,1,VERDE MUITO FORTE,1.0217392004608907,0.9376169570159009,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1262610.6730478278,592679.2291139867,0.8846863876604614,FLUXO FORTE,60.74171757779099,INATIVO NO VERDE,0,0.9001122787352648,0.9844978048666959,0.8719837700247879,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.0893331656920315,1.0893331656920315,2.30796029860194,0.7606,1.1461,-0.111897,0.014800,1.274454,real
2011-02-27,0.895033114552893,3.85737612,1.0478428331174519,1,VERDE MUITO FORTE,0.9722455293872742,0.9205834200306977,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1287647.7074150476,610634.7501880474,0.9019543033403179,FLUXO FORTE,56.545237915759785,INATIVO NO VERDE,0,0.8837600832294698,0.9666125910322326,0.8561425806285489,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.0177340877610663,1.0177340877610663,2.1562639815470974,3.5983,1.1146,-0.170269,0.034720,1.013645,real
2011-02-28,0.860220923436587,3.66264324,1.0222117271629032,1,VERDE CONFIÁVEL,0.9595984541802828,0.8964384213930534,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1305124.290645065,617513.1959422972,0.898055893366916,FLUXO FORTE,54.3648937886938,INATIVO NO VERDE,0,0.8605808845373313,0.9412603424627061,0.8336877318955397,,,Compra,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,0.9781494589996866,0.9781494589996866,2.072396387597434,0.6858,1.1221,-0.202542,0.029283,0.959501,real
2011-03-01,0.921096891876096,3.45556491,0.9956389183139361,1,VERDE FRACO / MANUTENÇÃO,1.0163246747753705,0.9063018095862705,NaN,NaN,STH INDISPONÍVEL,NaN,NaN,LTH INDISPONÍVEL,1482963.4622919199,789102.4183742069,1.1372628933290985,FLUXO FORTE,57.38222901573599,INATIVO NO VERDE,0,0.8700497372028196,0.9516169000655841,0.8428606829152316,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,1.0473709740464283,1.0473709740464283,2.2190553837324356,3.4484,1.0894,-0.146107,0.050231,0.930446,real
